,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
17,2021-02-18,MN,"{'data_quality_grade': 'A', 'updated': '2021-02-17T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 463041, 'hospitalized': {'total': 25341, 'currently': 287, 'in_icu': {'total': 5230, 'currently': 54}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6404, 'confirmed': 6135, 'probable': 269}}",476292,454085,22207.0,,
18,2021-02-17,MN,"{'data_quality_grade': 'A', 'updated': '2021-02-16T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 462502, 'hospitalized': {'total': 25287, 'currently': 314, 'in_icu': {'total': 5212, 'currently': 54}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6390, 'confirmed': 6124, 'probable': 266}}",475379,453324,22055.0,,
19,2021-02-16,MN,"{'data_quality_grade': 'A', 'updated': '2021-02-15T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 461406, 'hospitalized': {'total': 25243, 'currently': 315, 'in_icu': {'total': 5206, 'currently': 57}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6380, 'confirmed': 6115, 'probable': 265}}",474621,452677,21944.0,,
20,2021-02-15,MN,"{'data_quality_grade': 'A', 'updated': '2021-02-14T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 460537, 'hospitalized': {'total': 25197, 'currently': 326, 'in_icu': {'total': 5197, 'currently': 73}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6378, 'confirmed': 6113, 'probable': 265}}",474169,452308,21861.0,,
21,2021-02-14,MN,"{'data_quality_grade': 'A', 'updated': '2021-02-13T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 459525, 'hospitalized': {'total': 25156, 'currently': 326, 'in_icu': {'total': 5190, 'currently': 73}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6376, 'confirmed': 6111, 'probable': 265}}",473567,451761,21806.0,,
22,2021-02-13,MN,"{'data_quality_grade': 'A', 'updated': '2021-02-12T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 458492, 'hospitalized': {'total': 25116, 'currently': 326, 'in_icu': {'total': 5183, 'currently': 73}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6369, 'confirmed': 6104, 'probable': 265}}",472791,451122,21669.0,,
23,2021-02-12,MN,"{'data_quality_grade': 'A', 'updated': '2021-02-11T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 457359, 'hospitalized': {'total': 25047, 'currently': 326, 'in_icu': {'total': 5176, 'currently': 73}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6362, 'confirmed': 6097, 'probable': 265}}",471851,450313,21538.0,,
24,2021-02-11,MN,"{'data_quality_grade': 'A', 'updated': '2021-02-10T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 456849, 'hospitalized': {'total': 24989, 'currently': 320, 'in_icu': {'total': 5168, 'currently': 78}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6343, 'confirmed': 6081, 'probable': 262}}",470803,449413,21390.0,,
25,2021-02-10,MN,"{'data_quality_grade': 'A', 'updated': '2021-02-09T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 456244, 'hospitalized': {'total': 24924, 'currently': 317, 'in_icu': {'total': 5155, 'currently': 78}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6319, 'confirmed': 6057, 'probable': 262}}",469905,448625,21280.0,,
26,2021-02-09,MN,"{'data_quality_grade': 'A', 'updated': '2021-02-08T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 455280, 'hospitalized': {'total': 24863, 'currently': 321, 'in_icu': {'total': 5121, 'currently': 74}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6308, 'confirmed': 6046, 'probable': 262}}",469254,448098,21156.0,,
27,2021-02-08,MN,"{'data_quality_grade': 'A', 'updated': '2021-02-07T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 454290, 'hospitalized': {'total': 24780, 'currently': 330, 'in_icu': {'total': 5105, 'currently': 80}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6302, 'confirmed': 6041, 'probable': 261}}",468682,447601,21081.0,,
28,2021-02-07,MN,"{'data_quality_grade': 'A', 'updated': '2021-02-06T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 453225, 'hospitalized': {'total': 24745, 'currently': 362, 'in_icu': {'total': 5101, 'currently': 82}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6299, 'confirmed': 6038, 'probable': 261}}",468118,447071,21047.0,,
29,2021-02-06,MN,"{'data_quality_grade': 'A', 'updated': '2021-02-05T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 452183, 'hospitalized': {'total': 24686, 'currently': 362, 'in_icu': {'total': 5098, 'currently': 82}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6289, 'confirmed': 6028, 'probable': 261}}",467217,446309,20908.0,,
30,2021-02-05,MN,"{'data_quality_grade': 'A', 'updated': '2021-02-04T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 450924, 'hospitalized': {'total': 24617, 'currently': 362, 'in_icu': {'total': 5092, 'currently': 82}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6273, 'confirmed': 6014, 'probable': 259}}",466224,445479,20745.0,,
31,2021-02-04,MN,"{'data_quality_grade': 'A', 'updated': '2021-02-03T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 450383, 'hospitalized': {'total': 24565, 'currently': 369, 'in_icu': {'total': 5079, 'currently': 82}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6251, 'confirmed': 5997, 'probable': 254}}",465176,444566,20610.0,,
32,2021-02-03,MN,"{'data_quality_grade': 'A', 'updated': '2021-02-02T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 449707, 'hospitalized': {'total': 24493, 'currently': 379, 'in_icu': {'total': 5065, 'currently': 77}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6234, 'confirmed': 5980, 'probable': 254}}",463766,443374,20392.0,,
33,2021-02-02,MN,"{'data_quality_grade': 'A', 'updated': '2021-02-01T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 448595, 'hospitalized': {'total': 24447, 'currently': 394, 'in_icu': {'total': 5056, 'currently': 84}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6210, 'confirmed': 5961, 'probable': 249}}",463132,442870,20262.0,,
34,2021-02-01,MN,"{'data_quality_grade': 'A', 'updated': '2021-02-01T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 447420, 'hospitalized': {'total': 24352, 'currently': 387, 'in_icu': {'total': 5045, 'currently': 92}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6202, 'confirmed': 5953, 'probable': 249}}",462528,442390,20138.0,,
35,2021-01-31,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-30T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 446137, 'hospitalized': {'total': 24308, 'currently': 450, 'in_icu': {'total': 5040, 'currently': 95}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6200, 'confirmed': 5952, 'probable': 248}}",461807,441778,20029.0,,
36,2021-01-30,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-29T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 444782, 'hospitalized': {'total': 24269, 'currently': 450, 'in_icu': {'total': 5034, 'currently': 95}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6187, 'confirmed': 5940, 'probable': 247}}",460819,440939,19880.0,,
37,2021-01-29,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-28T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 443253, 'hospitalized': {'total': 24200, 'currently': 450, 'in_icu': {'total': 5024, 'currently': 95}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6168, 'confirmed': 5921, 'probable': 247}}",459747,440019,19728.0,,
38,2021-01-28,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-27T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 442600, 'hospitalized': {'total': 24126, 'currently': 477, 'in_icu': {'total': 5015, 'currently': 97}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6140, 'confirmed': 5896, 'probable': 244}}",458633,439052,19581.0,,
39,2021-01-27,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-26T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 441740, 'hospitalized': {'total': 24073, 'currently': 477, 'in_icu': {'total': 5004, 'currently': 97}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6124, 'confirmed': 5882, 'probable': 242}}",457317,437942,19375.0,,
40,2021-01-26,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-25T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 440596, 'hospitalized': {'total': 24014, 'currently': 496, 'in_icu': {'total': 4995, 'currently': 100}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6106, 'confirmed': 5867, 'probable': 239}}",456490,437264,19226.0,,
41,2021-01-25,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-24T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 439283, 'hospitalized': {'total': 23932, 'currently': 543, 'in_icu': {'total': 4974, 'currently': 104}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6098, 'confirmed': 5859, 'probable': 239}}",455783,436684,19099.0,,
42,2021-01-24,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-23T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 437827, 'hospitalized': {'total': 23884, 'currently': 543, 'in_icu': {'total': 4965, 'currently': 104}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6095, 'confirmed': 5857, 'probable': 238}}",454989,436022,18967.0,,
43,2021-01-23,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-22T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 436544, 'hospitalized': {'total': 23865, 'currently': 543, 'in_icu': {'total': 4961, 'currently': 104}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6063, 'confirmed': 5832, 'probable': 231}}",453808,435024,18784.0,,
44,2021-01-22,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-21T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 434515, 'hospitalized': {'total': 23767, 'currently': 558, 'in_icu': {'total': 4945, 'currently': 98}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6032, 'confirmed': 5805, 'probable': 227}}",452268,433641,18627.0,,
45,2021-01-21,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-20T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 433722, 'hospitalized': {'total': 23676, 'currently': 558, 'in_icu': {'total': 4926, 'currently': 98}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 6011, 'confirmed': 5785, 'probable': 226}}",450762,432312,18450.0,,
46,2021-01-20,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-19T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 432738, 'hospitalized': {'total': 23608, 'currently': 570, 'in_icu': {'total': 4913, 'currently': 111}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5979, 'confirmed': 5756, 'probable': 223}}",449492,431238,18254.0,,
47,2021-01-19,MN,"{'data_quality_grade': 'A+', 'updated': '2021-01-18T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 431096, 'hospitalized': {'total': 23517, 'currently': 584, 'in_icu': {'total': 4895, 'currently': 110}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5945, 'confirmed': 5726, 'probable': 219}}",448268,430234,18034.0,,
48,2021-01-18,MN,"{'data_quality_grade': 'A+', 'updated': '2021-01-17T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 429325, 'hospitalized': {'total': 23428, 'currently': 612, 'in_icu': {'total': 4881, 'currently': 125}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5939, 'confirmed': 5721, 'probable': 218}}",447349,429392,17957.0,,
49,2021-01-17,MN,"{'data_quality_grade': 'A+', 'updated': '2021-01-16T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 427468, 'hospitalized': {'total': 23367, 'currently': 612, 'in_icu': {'total': 4879, 'currently': 125}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5927, 'confirmed': 5710, 'probable': 217}}",446380,428519,17861.0,,
50,2021-01-16,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-15T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 425253, 'hospitalized': {'total': 23291, 'currently': 612, 'in_icu': {'total': 4868, 'currently': 125}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5887, 'confirmed': 5673, 'probable': 214}}",445047,427318,17729.0,,
51,2021-01-15,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-14T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 422289, 'hospitalized': {'total': 23185, 'currently': 612, 'in_icu': {'total': 4850, 'currently': 125}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5850, 'confirmed': 5637, 'probable': 213}}",443562,425985,17577.0,,
52,2021-01-14,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-13T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 420919, 'hospitalized': {'total': 23113, 'currently': 645, 'in_icu': {'total': 4836, 'currently': 131}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5817, 'confirmed': 5606, 'probable': 211}}",441935,424584,17351.0,,
53,2021-01-13,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-12T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 419139, 'hospitalized': {'total': 23018, 'currently': 665, 'in_icu': {'total': 4822, 'currently': 129}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5774, 'confirmed': 5567, 'probable': 207}}",440354,423229,17125.0,,
54,2021-01-12,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-11T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 418610, 'hospitalized': {'total': 22931, 'currently': 692, 'in_icu': {'total': 4811, 'currently': 135}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5724, 'confirmed': 5521, 'probable': 203}}",438867,421946,16921.0,,
55,2021-01-11,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-10T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 417005, 'hospitalized': {'total': 22815, 'currently': 686, 'in_icu': {'total': 4783, 'currently': 141}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5711, 'confirmed': 5509, 'probable': 202}}",437552,420716,16836.0,,
56,2021-01-10,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-09T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 414756, 'hospitalized': {'total': 22763, 'currently': 759, 'in_icu': {'total': 4770, 'currently': 130}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5707, 'confirmed': 5506, 'probable': 201}}",436572,419923,16649.0,,
57,2021-01-09,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-08T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 412546, 'hospitalized': {'total': 22699, 'currently': 759, 'in_icu': {'total': 4762, 'currently': 130}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5663, 'confirmed': 5463, 'probable': 200}}",434413,417981,16432.0,,
58,2021-01-08,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-07T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 409727, 'hospitalized': {'total': 22617, 'currently': 759, 'in_icu': {'total': 4742, 'currently': 130}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5620, 'confirmed': 5425, 'probable': 195}}",431944,415748,16196.0,,
59,2021-01-07,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-06T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 408510, 'hospitalized': {'total': 22541, 'currently': 787, 'in_icu': {'total': 4733, 'currently': 135}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5572, 'confirmed': 5381, 'probable': 191}}",429570,413653,15917.0,,
60,2021-01-06,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-05T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 406910, 'hospitalized': {'total': 22437, 'currently': 817, 'in_icu': {'total': 4722, 'currently': 140}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5528, 'confirmed': 5340, 'probable': 188}}",427587,411956,15631.0,,
61,2021-01-05,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-04T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 406667, 'hospitalized': {'total': 22337, 'currently': 842, 'in_icu': {'total': 4708, 'currently': 155}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5461, 'confirmed': 5275, 'probable': 186}}",425261,410036,15225.0,,
62,2021-01-04,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-03T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 405556, 'hospitalized': {'total': 22180, 'currently': 810, 'in_icu': {'total': 4676, 'currently': 156}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5443, 'confirmed': 5259, 'probable': 184}}",423688,408630,15058.0,,
63,2021-01-03,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-02T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 403419, 'hospitalized': {'total': 22095, 'currently': 895, 'in_icu': {'total': 4658, 'currently': 196}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5430, 'confirmed': 5248, 'probable': 182}}",420544,405686,14858.0,,
64,2021-01-02,MN,"{'data_quality_grade': 'A', 'updated': '2021-01-01T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 398199, 'hospitalized': {'total': 21984, 'currently': 895, 'in_icu': {'total': 4638, 'currently': 196}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5377, 'confirmed': 5201, 'probable': 176}}",417832,403150,14682.0,,
65,2021-01-01,MN,"{'data_quality_grade': 'A', 'updated': '2020-12-31T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 397080, 'hospitalized': {'total': 21864, 'currently': 895, 'in_icu': {'total': 4620, 'currently': 196}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5323, 'confirmed': 5151, 'probable': 172}}",415302,400958,14344.0,,
66,2020-12-31,MN,"{'data_quality_grade': 'A', 'updated': '2020-12-30T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 397080, 'hospitalized': {'total': 21864, 'currently': 895, 'in_icu': {'total': 4620, 'currently': 196}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5323, 'confirmed': 5151, 'probable': 172}}",415302,400958,14344.0,,
67,2020-12-30,MN,"{'data_quality_grade': 'A', 'updated': '2020-12-29T22:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 395679, 'hospitalized': {'total': 21748, 'currently': 926, 'in_icu': {'total': 4597, 'currently': 207}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 5262, 'confirmed': 5100, 'probable': 162}}",413107,399163,13944.0,,
