,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
19,2021-02-16,DC,"{'data_quality_grade': 'A+', 'updated': '2021-02-15T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 27930, 'hospitalized': {'total': None, 'currently': 204, 'in_icu': {'total': None, 'currently': 52}, 'on_ventilator': {'total': None, 'currently': 21}}, 'death': {'total': 982, 'confirmed': None, 'probable': None}}",39131,,,,
20,2021-02-15,DC,"{'data_quality_grade': 'A+', 'updated': '2021-02-14T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 27677, 'hospitalized': {'total': None, 'currently': 196, 'in_icu': {'total': None, 'currently': 46}, 'on_ventilator': {'total': None, 'currently': 21}}, 'death': {'total': 980, 'confirmed': None, 'probable': None}}",39001,,,,
21,2021-02-14,DC,"{'data_quality_grade': 'A+', 'updated': '2021-02-13T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 27677, 'hospitalized': {'total': None, 'currently': 197, 'in_icu': {'total': None, 'currently': 50}, 'on_ventilator': {'total': None, 'currently': 24}}, 'death': {'total': 979, 'confirmed': None, 'probable': None}}",38918,,,,
22,2021-02-13,DC,"{'data_quality_grade': 'A+', 'updated': '2021-02-12T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 27549, 'hospitalized': {'total': None, 'currently': 191, 'in_icu': {'total': None, 'currently': 48}, 'on_ventilator': {'total': None, 'currently': 26}}, 'death': {'total': 979, 'confirmed': None, 'probable': None}}",38796,,,,
23,2021-02-12,DC,"{'data_quality_grade': 'A+', 'updated': '2021-02-11T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 27473, 'hospitalized': {'total': None, 'currently': 207, 'in_icu': {'total': None, 'currently': 57}, 'on_ventilator': {'total': None, 'currently': 32}}, 'death': {'total': 976, 'confirmed': None, 'probable': None}}",38670,,,,
24,2021-02-11,DC,"{'data_quality_grade': 'A+', 'updated': '2021-02-10T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 27398, 'hospitalized': {'total': None, 'currently': 225, 'in_icu': {'total': None, 'currently': 57}, 'on_ventilator': {'total': None, 'currently': 32}}, 'death': {'total': 973, 'confirmed': None, 'probable': None}}",38533,,,,
25,2021-02-10,DC,"{'data_quality_grade': 'A+', 'updated': '2021-02-09T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 27238, 'hospitalized': {'total': None, 'currently': 226, 'in_icu': {'total': None, 'currently': 56}, 'on_ventilator': {'total': None, 'currently': 34}}, 'death': {'total': 965, 'confirmed': None, 'probable': None}}",38348,,,,
26,2021-02-09,DC,"{'data_quality_grade': 'A+', 'updated': '2021-02-08T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 27121, 'hospitalized': {'total': None, 'currently': 241, 'in_icu': {'total': None, 'currently': 58}, 'on_ventilator': {'total': None, 'currently': 31}}, 'death': {'total': 961, 'confirmed': None, 'probable': None}}",38281,,,,
27,2021-02-08,DC,"{'data_quality_grade': 'A+', 'updated': '2021-02-07T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 28986, 'hospitalized': {'total': None, 'currently': 237, 'in_icu': {'total': None, 'currently': 58}, 'on_ventilator': {'total': None, 'currently': 30}}, 'death': {'total': 956, 'confirmed': None, 'probable': None}}",38136,,,,
28,2021-02-07,DC,"{'data_quality_grade': 'A+', 'updated': '2021-02-06T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 26835, 'hospitalized': {'total': None, 'currently': 240, 'in_icu': {'total': None, 'currently': 59}, 'on_ventilator': {'total': None, 'currently': 30}}, 'death': {'total': 952, 'confirmed': None, 'probable': None}}",38035,,,,
29,2021-02-06,DC,"{'data_quality_grade': 'A+', 'updated': '2021-02-05T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 26680, 'hospitalized': {'total': None, 'currently': 239, 'in_icu': {'total': None, 'currently': 56}, 'on_ventilator': {'total': None, 'currently': 39}}, 'death': {'total': 947, 'confirmed': None, 'probable': None}}",37877,,,,
30,2021-02-05,DC,"{'data_quality_grade': 'A+', 'updated': '2021-02-04T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 26551, 'hospitalized': {'total': None, 'currently': 251, 'in_icu': {'total': None, 'currently': 67}, 'on_ventilator': {'total': None, 'currently': 39}}, 'death': {'total': 940, 'confirmed': None, 'probable': None}}",37634,,,,
31,2021-02-04,DC,"{'data_quality_grade': 'A+', 'updated': '2021-02-03T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 26453, 'hospitalized': {'total': None, 'currently': 248, 'in_icu': {'total': None, 'currently': 63}, 'on_ventilator': {'total': None, 'currently': 41}}, 'death': {'total': 932, 'confirmed': None, 'probable': None}}",37365,,,,
32,2021-02-03,DC,"{'data_quality_grade': 'A+', 'updated': '2021-02-02T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 26226, 'hospitalized': {'total': None, 'currently': 237, 'in_icu': {'total': None, 'currently': 63}, 'on_ventilator': {'total': None, 'currently': 34}}, 'death': {'total': 926, 'confirmed': None, 'probable': None}}",37199,,,,
33,2021-02-02,DC,"{'data_quality_grade': 'A+', 'updated': '2021-02-01T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 26086, 'hospitalized': {'total': None, 'currently': 232, 'in_icu': {'total': None, 'currently': 62}, 'on_ventilator': {'total': None, 'currently': 34}}, 'death': {'total': 921, 'confirmed': None, 'probable': None}}",37138,,,,
34,2021-02-01,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-31T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 25915, 'hospitalized': {'total': None, 'currently': 240, 'in_icu': {'total': None, 'currently': 66}, 'on_ventilator': {'total': None, 'currently': 46}}, 'death': {'total': 916, 'confirmed': None, 'probable': None}}",37008,,,,
35,2021-01-31,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-30T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 25810, 'hospitalized': {'total': None, 'currently': 251, 'in_icu': {'total': None, 'currently': 72}, 'on_ventilator': {'total': None, 'currently': 46}}, 'death': {'total': 913, 'confirmed': None, 'probable': None}}",36872,,,,
36,2021-01-30,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-29T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 25722, 'hospitalized': {'total': None, 'currently': 247, 'in_icu': {'total': None, 'currently': 69}, 'on_ventilator': {'total': None, 'currently': 46}}, 'death': {'total': 909, 'confirmed': None, 'probable': None}}",36662,,,,
37,2021-01-29,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-28T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 25588, 'hospitalized': {'total': None, 'currently': 241, 'in_icu': {'total': None, 'currently': 70}, 'on_ventilator': {'total': None, 'currently': 46}}, 'death': {'total': 907, 'confirmed': None, 'probable': None}}",36414,,,,
38,2021-01-28,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-27T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 25442, 'hospitalized': {'total': None, 'currently': 255, 'in_icu': {'total': None, 'currently': 69}, 'on_ventilator': {'total': None, 'currently': 35}}, 'death': {'total': 902, 'confirmed': None, 'probable': None}}",36132,,,,
39,2021-01-27,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-26T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 25271, 'hospitalized': {'total': None, 'currently': 253, 'in_icu': {'total': None, 'currently': 69}, 'on_ventilator': {'total': None, 'currently': 35}}, 'death': {'total': 895, 'confirmed': None, 'probable': None}}",35865,,,,
40,2021-01-26,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-25T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 25008, 'hospitalized': {'total': None, 'currently': 240, 'in_icu': {'total': None, 'currently': 63}, 'on_ventilator': {'total': None, 'currently': 33}}, 'death': {'total': 888, 'confirmed': None, 'probable': None}}",35700,,,,
41,2021-01-25,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-24T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 24818, 'hospitalized': {'total': None, 'currently': 248, 'in_icu': {'total': None, 'currently': 67}, 'on_ventilator': {'total': None, 'currently': 39}}, 'death': {'total': 879, 'confirmed': None, 'probable': None}}",35505,,,,
42,2021-01-24,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-23T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 24697, 'hospitalized': {'total': None, 'currently': 254, 'in_icu': {'total': None, 'currently': 67}, 'on_ventilator': {'total': None, 'currently': 39}}, 'death': {'total': 872, 'confirmed': None, 'probable': None}}",35301,,,,
43,2021-01-23,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-22T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 24572, 'hospitalized': {'total': None, 'currently': 256, 'in_icu': {'total': None, 'currently': 63}, 'on_ventilator': {'total': None, 'currently': 31}}, 'death': {'total': 870, 'confirmed': None, 'probable': None}}",35077,,,,
44,2021-01-22,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-21T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 24251, 'hospitalized': {'total': None, 'currently': 255, 'in_icu': {'total': None, 'currently': 63}, 'on_ventilator': {'total': None, 'currently': 25}}, 'death': {'total': 867, 'confirmed': None, 'probable': None}}",34905,,,,
45,2021-01-21,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-20T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 24251, 'hospitalized': {'total': None, 'currently': 256, 'in_icu': {'total': None, 'currently': 67}, 'on_ventilator': {'total': None, 'currently': 23}}, 'death': {'total': 864, 'confirmed': None, 'probable': None}}",34612,,,,
46,2021-01-20,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-19T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 24009, 'hospitalized': {'total': None, 'currently': 262, 'in_icu': {'total': None, 'currently': 62}, 'on_ventilator': {'total': None, 'currently': 25}}, 'death': {'total': 863, 'confirmed': None, 'probable': None}}",34403,,,,
47,2021-01-19,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-18T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 23632, 'hospitalized': {'total': None, 'currently': 273, 'in_icu': {'total': None, 'currently': 58}, 'on_ventilator': {'total': None, 'currently': 29}}, 'death': {'total': 861, 'confirmed': None, 'probable': None}}",34259,,,,
48,2021-01-18,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-17T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 23554, 'hospitalized': {'total': None, 'currently': 275, 'in_icu': {'total': None, 'currently': 63}, 'on_ventilator': {'total': None, 'currently': 33}}, 'death': {'total': 857, 'confirmed': None, 'probable': None}}",34033,,,,
49,2021-01-17,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-16T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 23456, 'hospitalized': {'total': None, 'currently': 287, 'in_icu': {'total': None, 'currently': 64}, 'on_ventilator': {'total': None, 'currently': 36}}, 'death': {'total': 850, 'confirmed': None, 'probable': None}}",33851,,,,
50,2021-01-16,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-15T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 23319, 'hospitalized': {'total': None, 'currently': 280, 'in_icu': {'total': None, 'currently': 67}, 'on_ventilator': {'total': None, 'currently': 29}}, 'death': {'total': 847, 'confirmed': None, 'probable': None}}",33537,,,,
51,2021-01-15,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-14T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 23131, 'hospitalized': {'total': None, 'currently': 285, 'in_icu': {'total': None, 'currently': 71}, 'on_ventilator': {'total': None, 'currently': 30}}, 'death': {'total': 842, 'confirmed': None, 'probable': None}}",33140,,,,
52,2021-01-14,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-13T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 22899, 'hospitalized': {'total': None, 'currently': 287, 'in_icu': {'total': None, 'currently': 74}, 'on_ventilator': {'total': None, 'currently': 29}}, 'death': {'total': 842, 'confirmed': None, 'probable': None}}",32820,,,,
53,2021-01-13,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-12T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 22673, 'hospitalized': {'total': None, 'currently': 293, 'in_icu': {'total': None, 'currently': 59}, 'on_ventilator': {'total': None, 'currently': 20}}, 'death': {'total': 831, 'confirmed': None, 'probable': None}}",32600,,,,
54,2021-01-12,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-11T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 22464, 'hospitalized': {'total': None, 'currently': 283, 'in_icu': {'total': None, 'currently': 69}, 'on_ventilator': {'total': None, 'currently': 34}}, 'death': {'total': 825, 'confirmed': None, 'probable': None}}",32423,,,,
55,2021-01-11,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-10T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 22153, 'hospitalized': {'total': None, 'currently': 298, 'in_icu': {'total': None, 'currently': 71}, 'on_ventilator': {'total': None, 'currently': 41}}, 'death': {'total': 821, 'confirmed': None, 'probable': None}}",31993,,,,
56,2021-01-10,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-09T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 22153, 'hospitalized': {'total': None, 'currently': 292, 'in_icu': {'total': None, 'currently': 69}, 'on_ventilator': {'total': None, 'currently': 47}}, 'death': {'total': 817, 'confirmed': None, 'probable': None}}",31791,,,,
57,2021-01-09,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-08T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 22042, 'hospitalized': {'total': None, 'currently': 280, 'in_icu': {'total': None, 'currently': 72}, 'on_ventilator': {'total': None, 'currently': 46}}, 'death': {'total': 813, 'confirmed': None, 'probable': None}}",31457,,,,
58,2021-01-08,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-07T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 21851, 'hospitalized': {'total': None, 'currently': 271, 'in_icu': {'total': None, 'currently': 66}, 'on_ventilator': {'total': None, 'currently': 38}}, 'death': {'total': 809, 'confirmed': None, 'probable': None}}",31107,,,,
59,2021-01-07,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-06T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 21660, 'hospitalized': {'total': None, 'currently': 278, 'in_icu': {'total': None, 'currently': 63}, 'on_ventilator': {'total': None, 'currently': 36}}, 'death': {'total': 808, 'confirmed': None, 'probable': None}}",30750,,,,
60,2021-01-06,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-05T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 21461, 'hospitalized': {'total': None, 'currently': 265, 'in_icu': {'total': None, 'currently': 69}, 'on_ventilator': {'total': None, 'currently': 34}}, 'death': {'total': 806, 'confirmed': None, 'probable': None}}",30482,,,,
61,2021-01-05,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-04T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 21337, 'hospitalized': {'total': None, 'currently': 260, 'in_icu': {'total': None, 'currently': 72}, 'on_ventilator': {'total': None, 'currently': 32}}, 'death': {'total': 801, 'confirmed': None, 'probable': None}}",30166,,,,
62,2021-01-04,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-03T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 21127, 'hospitalized': {'total': None, 'currently': 251, 'in_icu': {'total': None, 'currently': 71}, 'on_ventilator': {'total': None, 'currently': 40}}, 'death': {'total': 797, 'confirmed': None, 'probable': None}}",29904,,,,
63,2021-01-03,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-02T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 21072, 'hospitalized': {'total': None, 'currently': 245, 'in_icu': {'total': None, 'currently': 69}, 'on_ventilator': {'total': None, 'currently': 35}}, 'death': {'total': 794, 'confirmed': None, 'probable': None}}",29764,,,,
64,2021-01-02,DC,"{'data_quality_grade': 'A+', 'updated': '2021-01-01T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 21002, 'hospitalized': {'total': None, 'currently': 237, 'in_icu': {'total': None, 'currently': 70}, 'on_ventilator': {'total': None, 'currently': 33}}, 'death': {'total': 792, 'confirmed': None, 'probable': None}}",29509,,,,
65,2021-01-01,DC,"{'data_quality_grade': 'A+', 'updated': '2020-12-31T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 20941, 'hospitalized': {'total': None, 'currently': 226, 'in_icu': {'total': None, 'currently': 63}, 'on_ventilator': {'total': None, 'currently': 31}}, 'death': {'total': 788, 'confirmed': None, 'probable': None}}",29252,,,,
66,2020-12-31,DC,"{'data_quality_grade': 'A+', 'updated': '2020-12-30T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 20770, 'hospitalized': {'total': None, 'currently': 234, 'in_icu': {'total': None, 'currently': 72}, 'on_ventilator': {'total': None, 'currently': 31}}, 'death': {'total': 786, 'confirmed': None, 'probable': None}}",28983,,,,
67,2020-12-30,DC,"{'data_quality_grade': 'A+', 'updated': '2020-12-29T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 20587, 'hospitalized': {'total': None, 'currently': 240, 'in_icu': {'total': None, 'currently': 71}, 'on_ventilator': {'total': None, 'currently': 33}}, 'death': {'total': 780, 'confirmed': None, 'probable': None}}",28758,,,,
68,2020-12-29,DC,"{'data_quality_grade': 'A+', 'updated': '2020-12-28T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 20316, 'hospitalized': {'total': None, 'currently': 233, 'in_icu': {'total': None, 'currently': 72}, 'on_ventilator': {'total': None, 'currently': 35}}, 'death': {'total': 775, 'confirmed': None, 'probable': None}}",28535,,,,
69,2020-12-28,DC,"{'data_quality_grade': 'A+', 'updated': '2020-12-27T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 20143, 'hospitalized': {'total': None, 'currently': 232, 'in_icu': {'total': None, 'currently': 71}, 'on_ventilator': {'total': None, 'currently': 35}}, 'death': {'total': 771, 'confirmed': None, 'probable': None}}",28342,,,,
70,2020-12-27,DC,"{'data_quality_grade': 'A+', 'updated': '2020-12-26T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 20040, 'hospitalized': {'total': None, 'currently': 232, 'in_icu': {'total': None, 'currently': 65}, 'on_ventilator': {'total': None, 'currently': 32}}, 'death': {'total': 768, 'confirmed': None, 'probable': None}}",28202,,,,
71,2020-12-26,DC,"{'data_quality_grade': 'A+', 'updated': '2020-12-24T05:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': 19883, 'hospitalized': {'total': None, 'currently': 244, 'in_icu': {'total': None, 'currently': 70}, 'on_ventilator': {'total': None, 'currently': 26}}, 'death': {'total': 762, 'confirmed': None, 'probable': None}}",27710,,,,
