,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
10,2021-02-25,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-25T11:23:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2497, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 25, 'confirmed': None, 'probable': None}}",2623,,,,
11,2021-02-24,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-24T11:11:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2487, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 25, 'confirmed': None, 'probable': None}}",2613,,,,
12,2021-02-23,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-23T14:57:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2483, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 25, 'confirmed': None, 'probable': None}}",2589,,,,
13,2021-02-22,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-22T18:53:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2465, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 25, 'confirmed': None, 'probable': None}}",2579,,,,
14,2021-02-21,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-20T01:02:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2464, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 25, 'confirmed': None, 'probable': None}}",2575,,,,
15,2021-02-20,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-20T01:02:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2464, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 25, 'confirmed': None, 'probable': None}}",2575,,,,
16,2021-02-19,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-19T18:17:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2454, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 25, 'confirmed': None, 'probable': None}}",2565,,,,
17,2021-02-18,VI,"{'data_quality_grade': 'D', 'updated': '2020-02-18T14:48:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2448, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 25, 'confirmed': None, 'probable': None}}",2558,,,,
18,2021-02-17,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-17T15:01:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2441, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 25, 'confirmed': None, 'probable': None}}",2545,,,,
19,2021-02-16,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-15T14:09:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2412, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 25, 'confirmed': None, 'probable': None}}",2542,,,,
20,2021-02-15,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-15T14:09:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2412, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 25, 'confirmed': None, 'probable': None}}",2542,,,,
21,2021-02-14,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-12T14:41:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2399, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 25, 'confirmed': None, 'probable': None}}",2524,,,,
22,2021-02-13,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-12T14:41:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2399, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 25, 'confirmed': None, 'probable': None}}",2524,,,,
23,2021-02-12,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-12T14:41:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2399, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 25, 'confirmed': None, 'probable': None}}",2524,,,,
24,2021-02-11,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-11T14:27:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2396, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 25, 'confirmed': None, 'probable': None}}",2505,,,,
25,2021-02-10,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-10T03:15:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2393, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2485,,,,
26,2021-02-09,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-09T14:34:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2390, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2473,,,,
27,2021-02-08,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-07T14:18:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2371, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2466,,,,
28,2021-02-07,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-07T14:18:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2371, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2466,,,,
29,2021-02-06,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-05T14:20:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2359, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2449,,,,
30,2021-02-05,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-05T14:20:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2359, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2449,,,,
31,2021-02-04,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-03T12:13:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2336, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2430,,,,
32,2021-02-03,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-03T12:13:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2336, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2430,,,,
33,2021-02-02,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-02T15:38:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2317, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2426,,,,
34,2021-02-01,VI,"{'data_quality_grade': 'D', 'updated': '2021-02-01T14:25:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2306, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2421,,,,
35,2021-01-31,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-29T15:16:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2283, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2398,,,,
36,2021-01-30,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-29T15:16:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2283, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2398,,,,
37,2021-01-29,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-29T15:16:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2283, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2398,,,,
38,2021-01-28,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-28T16:09:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2266, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2384,,,,
39,2021-01-27,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-27T01:11:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2260, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2373,,,,
40,2021-01-26,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-26T14:34:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2254, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2350,,,,
41,2021-01-25,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-24T02:47:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2234, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2341,,,,
42,2021-01-24,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-24T02:47:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2234, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2341,,,,
43,2021-01-23,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-23T15:17:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2213, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2335,,,,
44,2021-01-22,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-22T14:25:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2190, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2321,,,,
45,2021-01-21,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-21T03:52:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2166, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2305,,,,
46,2021-01-20,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-20T01:46:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2159, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2283,,,,
47,2021-01-19,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-17T16:12:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2120, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2260,,,,
48,2021-01-18,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-17T16:12:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2120, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2260,,,,
49,2021-01-17,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-17T16:12:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2120, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2260,,,,
50,2021-01-16,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-12T10:49:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2008, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2166,,,,
51,2021-01-15,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-12T10:49:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2008, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2166,,,,
52,2021-01-14,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-12T10:49:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2008, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2166,,,,
53,2021-01-13,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-12T10:49:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2008, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2166,,,,
54,2021-01-12,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-12T23:59:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 2008, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2166,,,,
55,2021-01-11,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-08T23:59:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1984, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2143,,,,
56,2021-01-10,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-08T23:59:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1984, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2143,,,,
57,2021-01-09,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-08T23:59:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1984, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2143,,,,
58,2021-01-08,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-08T23:59:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1984, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2143,,,,
59,2021-01-07,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-07T14:03:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1955, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2106,,,,
60,2021-01-06,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-06T00:03:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1955, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2083,,,,
61,2021-01-05,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-05T01:28:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1938, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 24, 'confirmed': None, 'probable': None}}",2055,,,,
62,2021-01-04,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-03T02:21:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1920, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 23, 'confirmed': None, 'probable': None}}",2042,,,,
63,2021-01-03,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-03T02:21:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1920, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 23, 'confirmed': None, 'probable': None}}",2041,,,,
64,2021-01-02,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-01T13:59:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1901, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 23, 'confirmed': None, 'probable': None}}",2036,,,,
65,2021-01-01,VI,"{'data_quality_grade': 'D', 'updated': '2021-01-01T13:59:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1901, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 23, 'confirmed': None, 'probable': None}}",2036,,,,
66,2020-12-31,VI,"{'data_quality_grade': 'D', 'updated': '2020-12-31T14:22:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1884, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 23, 'confirmed': None, 'probable': None}}",2031,,,,
67,2020-12-30,VI,"{'data_quality_grade': 'D', 'updated': '2020-12-30T12:34:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1875, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 23, 'confirmed': None, 'probable': None}}",2010,,,,
68,2020-12-29,VI,"{'data_quality_grade': 'D', 'updated': '2020-12-25T18:10:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1824, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 23, 'confirmed': None, 'probable': None}}",1979,,,,
69,2020-12-28,VI,"{'data_quality_grade': 'D', 'updated': '2020-12-25T18:10:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1824, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 23, 'confirmed': None, 'probable': None}}",1979,,,,
70,2020-12-27,VI,"{'data_quality_grade': 'D', 'updated': '2020-12-25T18:10:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1824, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 23, 'confirmed': None, 'probable': None}}",1979,,,,
71,2020-12-26,VI,"{'data_quality_grade': 'D', 'updated': '2020-12-25T18:10:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1824, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 23, 'confirmed': None, 'probable': None}}",1979,,,,
72,2020-12-25,VI,"{'data_quality_grade': 'D', 'updated': '2020-12-25T18:10:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1824, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 23, 'confirmed': None, 'probable': None}}",1979,,,,
73,2020-12-24,VI,"{'data_quality_grade': 'D', 'updated': '2020-12-24T08:23:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1817, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 23, 'confirmed': None, 'probable': None}}",1967,,,,
74,2020-12-23,VI,"{'data_quality_grade': 'D', 'updated': '2020-12-23T15:28:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1802, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 23, 'confirmed': None, 'probable': None}}",1950,,,,
75,2020-12-22,VI,"{'data_quality_grade': 'D', 'updated': '2020-12-22T20:13:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 1785, 'hospitalized': {'total': None, 'currently': None, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 23, 'confirmed': None, 'probable': None}}",1934,,,,
