,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
10,2021-02-25,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-25T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 90223, 'hospitalized': {'total': None, 'currently': 184, 'in_icu': {'total': None, 'currently': 35}, 'on_ventilator': {'total': None, 'currently': 28}}, 'death': {'total': 2016, 'confirmed': 1714, 'probable': 302}}",99619,91919.0,7700.0,415664.0,20103.0
11,2021-02-24,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-24T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 90027, 'hospitalized': {'total': None, 'currently': 242, 'in_icu': {'total': None, 'currently': 46}, 'on_ventilator': {'total': None, 'currently': 38}}, 'death': {'total': 2007, 'confirmed': 1706, 'probable': 301}}",99519,91834.0,7685.0,415664.0,20103.0
12,2021-02-23,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-23T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 89469, 'hospitalized': {'total': None, 'currently': 225, 'in_icu': {'total': None, 'currently': 43}, 'on_ventilator': {'total': None, 'currently': 39}}, 'death': {'total': 1986, 'confirmed': 1692, 'probable': 294}}",99476,91816.0,7660.0,415664.0,20103.0
13,2021-02-22,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-22T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 89469, 'hospitalized': {'total': None, 'currently': 233, 'in_icu': {'total': None, 'currently': 41}, 'on_ventilator': {'total': None, 'currently': 34}}, 'death': {'total': 1983, 'confirmed': 1689, 'probable': 294}}",99257,91680.0,7577.0,415664.0,20103.0
14,2021-02-21,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-21T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 89496, 'hospitalized': {'total': None, 'currently': 217, 'in_icu': {'total': None, 'currently': 44}, 'on_ventilator': {'total': None, 'currently': 37}}, 'death': {'total': 1979, 'confirmed': 1686, 'probable': 293}}",99084,91527.0,7557.0,415664.0,20103.0
15,2021-02-20,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-20T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 89460, 'hospitalized': {'total': None, 'currently': 215, 'in_icu': {'total': None, 'currently': 39}, 'on_ventilator': {'total': None, 'currently': 37}}, 'death': {'total': 1957, 'confirmed': 1664, 'probable': 293}}",98835,91324.0,7511.0,415664.0,20103.0
16,2021-02-19,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-19T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 89326, 'hospitalized': {'total': None, 'currently': 214, 'in_icu': {'total': None, 'currently': 45}, 'on_ventilator': {'total': None, 'currently': 38}}, 'death': {'total': 1947, 'confirmed': 1655, 'probable': 292}}",98624,91149.0,7475.0,415664.0,20103.0
17,2021-02-18,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-18T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 88997, 'hospitalized': {'total': None, 'currently': 233, 'in_icu': {'total': None, 'currently': 45}, 'on_ventilator': {'total': None, 'currently': 45}}, 'death': {'total': 1940, 'confirmed': 1648, 'probable': 292}}",98506,91047.0,7459.0,415664.0,20103.0
18,2021-02-17,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-17T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 88381, 'hospitalized': {'total': None, 'currently': 241, 'in_icu': {'total': None, 'currently': 44}, 'on_ventilator': {'total': None, 'currently': 42}}, 'death': {'total': 1930, 'confirmed': 1640, 'probable': 290}}",98428,90989.0,7439.0,415664.0,20103.0
19,2021-02-16,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-16T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 88084, 'hospitalized': {'total': None, 'currently': 220, 'in_icu': {'total': None, 'currently': 42}, 'on_ventilator': {'total': None, 'currently': 36}}, 'death': {'total': 1924, 'confirmed': 1626, 'probable': 298}}",98317,90881.0,7436.0,415664.0,20103.0
20,2021-02-15,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-15T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 87661, 'hospitalized': {'total': None, 'currently': 209, 'in_icu': {'total': None, 'currently': 48}, 'on_ventilator': {'total': None, 'currently': 42}}, 'death': {'total': 1920, 'confirmed': 1623, 'probable': 297}}",97837,90429.0,7408.0,415664.0,20103.0
21,2021-02-14,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-14T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 87616, 'hospitalized': {'total': None, 'currently': 216, 'in_icu': {'total': None, 'currently': 50}, 'on_ventilator': {'total': None, 'currently': 46}}, 'death': {'total': 1919, 'confirmed': 1623, 'probable': 296}}",97609,90226.0,7383.0,415664.0,20103.0
22,2021-02-13,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-13T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 87165, 'hospitalized': {'total': None, 'currently': 213, 'in_icu': {'total': None, 'currently': 45}, 'on_ventilator': {'total': None, 'currently': 45}}, 'death': {'total': 1915, 'confirmed': 1619, 'probable': 296}}",97313,89957.0,7356.0,415664.0,20103.0
23,2021-02-12,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-12T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 86798, 'hospitalized': {'total': None, 'currently': 240, 'in_icu': {'total': None, 'currently': 45}, 'on_ventilator': {'total': None, 'currently': 45}}, 'death': {'total': 1907, 'confirmed': 1612, 'probable': 295}}",96924,89636.0,7288.0,415664.0,20103.0
24,2021-02-11,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-11T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 86310, 'hospitalized': {'total': None, 'currently': 261, 'in_icu': {'total': None, 'currently': 47}, 'on_ventilator': {'total': None, 'currently': 47}}, 'death': {'total': 1902, 'confirmed': 1607, 'probable': 295}}",96636,89414.0,7222.0,415664.0,20103.0
25,2021-02-10,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-10T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 86332, 'hospitalized': {'total': None, 'currently': 251, 'in_icu': {'total': None, 'currently': 44}, 'on_ventilator': {'total': None, 'currently': 43}}, 'death': {'total': 1897, 'confirmed': 1603, 'probable': 294}}",96494,89312.0,7182.0,415664.0,20103.0
26,2021-02-09,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-09T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 85365, 'hospitalized': {'total': None, 'currently': 249, 'in_icu': {'total': None, 'currently': 39}, 'on_ventilator': {'total': None, 'currently': 38}}, 'death': {'total': 1893, 'confirmed': 1599, 'probable': 294}}",96402,89242.0,7160.0,415664.0,20103.0
27,2021-02-08,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-08T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 84983, 'hospitalized': {'total': None, 'currently': 263, 'in_icu': {'total': None, 'currently': 47}, 'on_ventilator': {'total': None, 'currently': 44}}, 'death': {'total': 1888, 'confirmed': 1595, 'probable': 293}}",96161,89053.0,7108.0,415664.0,20103.0
28,2021-02-07,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-07T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 84935, 'hospitalized': {'total': None, 'currently': 258, 'in_icu': {'total': None, 'currently': 37}, 'on_ventilator': {'total': None, 'currently': 37}}, 'death': {'total': 1883, 'confirmed': 1590, 'probable': 293}}",95839,88810.0,7029.0,415664.0,20103.0
29,2021-02-06,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-06T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 84659, 'hospitalized': {'total': None, 'currently': 265, 'in_icu': {'total': None, 'currently': 42}, 'on_ventilator': {'total': None, 'currently': 38}}, 'death': {'total': 1872, 'confirmed': 1580, 'probable': 292}}",95355,88352.0,7003.0,415664.0,20103.0
30,2021-02-05,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-05T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 84629, 'hospitalized': {'total': None, 'currently': 278, 'in_icu': {'total': None, 'currently': 41}, 'on_ventilator': {'total': None, 'currently': 34}}, 'death': {'total': 1867, 'confirmed': 1576, 'probable': 291}}",95064,88119.0,6945.0,415664.0,20103.0
31,2021-02-04,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-04T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 83579, 'hospitalized': {'total': None, 'currently': 270, 'in_icu': {'total': None, 'currently': 44}, 'on_ventilator': {'total': None, 'currently': 30}}, 'death': {'total': 1861, 'confirmed': 1570, 'probable': 291}}",94984,88060.0,6924.0,415664.0,20103.0
32,2021-02-03,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-03T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 78813, 'hospitalized': {'total': None, 'currently': 307, 'in_icu': {'total': None, 'currently': 54}, 'on_ventilator': {'total': None, 'currently': 34}}, 'death': {'total': 1853, 'confirmed': 1562, 'probable': 291}}",94662,87749.0,6913.0,415664.0,20103.0
33,2021-02-02,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-02T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 78813, 'hospitalized': {'total': None, 'currently': 298, 'in_icu': {'total': None, 'currently': 57}, 'on_ventilator': {'total': None, 'currently': 41}}, 'death': {'total': 1846, 'confirmed': 1555, 'probable': 291}}",94526,87665.0,6861.0,415664.0,20103.0
34,2021-02-01,PR,"{'data_quality_grade': 'B', 'updated': '2021-02-01T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 78813, 'hospitalized': {'total': None, 'currently': 282, 'in_icu': {'total': None, 'currently': 55}, 'on_ventilator': {'total': None, 'currently': 40}}, 'death': {'total': 1836, 'confirmed': 1547, 'probable': 289}}",94238,87440.0,6798.0,415664.0,20103.0
35,2021-01-31,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-31T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 78813, 'hospitalized': {'total': None, 'currently': 285, 'in_icu': {'total': None, 'currently': 50}, 'on_ventilator': {'total': None, 'currently': 40}}, 'death': {'total': 1829, 'confirmed': 1541, 'probable': 288}}",93624,86891.0,6733.0,415664.0,20103.0
36,2021-01-30,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-30T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 78813, 'hospitalized': {'total': None, 'currently': 279, 'in_icu': {'total': None, 'currently': 57}, 'on_ventilator': {'total': None, 'currently': 38}}, 'death': {'total': 1823, 'confirmed': 1536, 'probable': 287}}",93406,86713.0,6693.0,415664.0,20103.0
37,2021-01-29,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-29T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 78813, 'hospitalized': {'total': None, 'currently': 280, 'in_icu': {'total': None, 'currently': 54}, 'on_ventilator': {'total': None, 'currently': 36}}, 'death': {'total': 1812, 'confirmed': 1526, 'probable': 286}}",92968,86302.0,6666.0,415664.0,20103.0
38,2021-01-28,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-28T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 78813, 'hospitalized': {'total': None, 'currently': 293, 'in_icu': {'total': None, 'currently': 55}, 'on_ventilator': {'total': None, 'currently': 37}}, 'death': {'total': 1801, 'confirmed': 1516, 'probable': 285}}",92541,85954.0,6587.0,415664.0,20103.0
39,2021-01-27,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-27T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 78813, 'hospitalized': {'total': None, 'currently': 301, 'in_icu': {'total': None, 'currently': 50}, 'on_ventilator': {'total': None, 'currently': 35}}, 'death': {'total': 1794, 'confirmed': 1509, 'probable': 285}}",92244,85694.0,6550.0,415664.0,20103.0
40,2021-01-26,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-26T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 78813, 'hospitalized': {'total': None, 'currently': 312, 'in_icu': {'total': None, 'currently': 54}, 'on_ventilator': {'total': None, 'currently': 43}}, 'death': {'total': 1783, 'confirmed': 1499, 'probable': 284}}",92069,85551.0,6518.0,415664.0,20103.0
41,2021-01-25,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-25T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 78813, 'hospitalized': {'total': None, 'currently': 312, 'in_icu': {'total': None, 'currently': 56}, 'on_ventilator': {'total': None, 'currently': 41}}, 'death': {'total': 1778, 'confirmed': 1494, 'probable': 284}}",91596,85114.0,6482.0,415664.0,20103.0
42,2021-01-24,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-24T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 73760, 'hospitalized': {'total': None, 'currently': 310, 'in_icu': {'total': None, 'currently': 50}, 'on_ventilator': {'total': None, 'currently': 43}}, 'death': {'total': 1773, 'confirmed': 1485, 'probable': 288}}",91028,84578.0,6450.0,415664.0,20103.0
43,2021-01-23,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-23T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 73760, 'hospitalized': {'total': None, 'currently': 325, 'in_icu': {'total': None, 'currently': 54}, 'on_ventilator': {'total': None, 'currently': 46}}, 'death': {'total': 1771, 'confirmed': 1483, 'probable': 288}}",90073,83670.0,6403.0,415664.0,20103.0
44,2021-01-22,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-22T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 73760, 'hospitalized': {'total': None, 'currently': 341, 'in_icu': {'total': None, 'currently': 56}, 'on_ventilator': {'total': None, 'currently': 53}}, 'death': {'total': 1761, 'confirmed': 1471, 'probable': 290}}",89282,82990.0,6292.0,415664.0,20103.0
45,2021-01-21,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-21T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 73760, 'hospitalized': {'total': None, 'currently': 344, 'in_icu': {'total': None, 'currently': 60}, 'on_ventilator': {'total': None, 'currently': 52}}, 'death': {'total': 1732, 'confirmed': 1447, 'probable': 285}}",88728,82540.0,6188.0,415664.0,20103.0
46,2021-01-20,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-20T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 73760, 'hospitalized': {'total': None, 'currently': 331, 'in_icu': {'total': None, 'currently': 48}, 'on_ventilator': {'total': None, 'currently': 52}}, 'death': {'total': 1717, 'confirmed': 1432, 'probable': 285}}",88513,82378.0,6135.0,415664.0,20103.0
47,2021-01-19,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-19T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 73760, 'hospitalized': {'total': None, 'currently': 351, 'in_icu': {'total': None, 'currently': 46}, 'on_ventilator': {'total': None, 'currently': 49}}, 'death': {'total': 1703, 'confirmed': 1420, 'probable': 283}}",88373,82259.0,6114.0,415664.0,20103.0
48,2021-01-18,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-18T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 73760, 'hospitalized': {'total': None, 'currently': 348, 'in_icu': {'total': None, 'currently': 60}, 'on_ventilator': {'total': None, 'currently': 53}}, 'death': {'total': 1703, 'confirmed': 1420, 'probable': 283}}",87939,81855.0,6084.0,415664.0,20103.0
49,2021-01-17,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-17T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 73760, 'hospitalized': {'total': None, 'currently': 363, 'in_icu': {'total': None, 'currently': 53}, 'on_ventilator': {'total': None, 'currently': 53}}, 'death': {'total': 1703, 'confirmed': 1420, 'probable': 283}}",87381,81394.0,5987.0,415664.0,20103.0
50,2021-01-16,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-16T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 73760, 'hospitalized': {'total': None, 'currently': 377, 'in_icu': {'total': None, 'currently': 53}, 'on_ventilator': {'total': None, 'currently': 57}}, 'death': {'total': 1703, 'confirmed': 1419, 'probable': 284}}",86523,80590.0,5933.0,415664.0,20103.0
51,2021-01-15,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-15T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 73760, 'hospitalized': {'total': None, 'currently': 382, 'in_icu': {'total': None, 'currently': 50}, 'on_ventilator': {'total': None, 'currently': 60}}, 'death': {'total': 1692, 'confirmed': 1410, 'probable': 282}}",85954,80111.0,5843.0,415664.0,20103.0
52,2021-01-14,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-14T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 73760, 'hospitalized': {'total': None, 'currently': 407, 'in_icu': {'total': None, 'currently': 52}, 'on_ventilator': {'total': None, 'currently': 61}}, 'death': {'total': 1679, 'confirmed': 1397, 'probable': 282}}",84816,79114.0,5702.0,415664.0,20103.0
53,2021-01-13,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-13T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 73760, 'hospitalized': {'total': None, 'currently': 388, 'in_icu': {'total': None, 'currently': 61}, 'on_ventilator': {'total': None, 'currently': 73}}, 'death': {'total': 1659, 'confirmed': 1379, 'probable': 280}}",84639,79006.0,5633.0,415664.0,20103.0
54,2021-01-12,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-12T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 73760, 'hospitalized': {'total': None, 'currently': 390, 'in_icu': {'total': None, 'currently': 77}, 'on_ventilator': {'total': None, 'currently': 73}}, 'death': {'total': 1645, 'confirmed': 1365, 'probable': 280}}",84427,78815.0,5612.0,415664.0,20103.0
55,2021-01-11,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-11T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 73760, 'hospitalized': {'total': None, 'currently': 392, 'in_icu': {'total': None, 'currently': 70}, 'on_ventilator': {'total': None, 'currently': 73}}, 'death': {'total': 1642, 'confirmed': 1362, 'probable': 280}}",83468,77927.0,5541.0,415664.0,20103.0
56,2021-01-10,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-10T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 73760, 'hospitalized': {'total': None, 'currently': 402, 'in_icu': {'total': None, 'currently': 67}, 'on_ventilator': {'total': None, 'currently': 71}}, 'death': {'total': 1630, 'confirmed': 1350, 'probable': 280}}",83119,77630.0,5489.0,415664.0,20103.0
57,2021-01-09,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-09T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 72747, 'hospitalized': {'total': None, 'currently': 420, 'in_icu': {'total': None, 'currently': 77}, 'on_ventilator': {'total': None, 'currently': 77}}, 'death': {'total': 1616, 'confirmed': 1342, 'probable': 274}}",82630,77280.0,5350.0,415664.0,20103.0
58,2021-01-08,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-08T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 72747, 'hospitalized': {'total': None, 'currently': 414, 'in_icu': {'total': None, 'currently': 79}, 'on_ventilator': {'total': None, 'currently': 78}}, 'death': {'total': 1592, 'confirmed': 1323, 'probable': 269}}",82067,76726.0,5341.0,415664.0,20103.0
59,2021-01-07,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-07T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 70374, 'hospitalized': {'total': None, 'currently': 411, 'in_icu': {'total': None, 'currently': 72}, 'on_ventilator': {'total': None, 'currently': 74}}, 'death': {'total': 1588, 'confirmed': 1319, 'probable': 269}}",79898,74967.0,4931.0,415664.0,20103.0
60,2021-01-06,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-06T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 70374, 'hospitalized': {'total': None, 'currently': 417, 'in_icu': {'total': None, 'currently': 65}, 'on_ventilator': {'total': None, 'currently': 73}}, 'death': {'total': 1570, 'confirmed': 1303, 'probable': 267}}",79612,74756.0,4856.0,415664.0,20103.0
61,2021-01-05,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-05T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 70374, 'hospitalized': {'total': None, 'currently': 423, 'in_icu': {'total': None, 'currently': 69}, 'on_ventilator': {'total': None, 'currently': 74}}, 'death': {'total': 1562, 'confirmed': 1296, 'probable': 266}}",79319,74458.0,4861.0,415664.0,20103.0
62,2021-01-04,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-04T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 69699, 'hospitalized': {'total': None, 'currently': 421, 'in_icu': {'total': None, 'currently': 77}, 'on_ventilator': {'total': None, 'currently': 74}}, 'death': {'total': 1555, 'confirmed': 1289, 'probable': 266}}",78805,73957.0,4848.0,415664.0,20103.0
63,2021-01-03,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-03T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 68661, 'hospitalized': {'total': None, 'currently': 415, 'in_icu': {'total': None, 'currently': 74}, 'on_ventilator': {'total': None, 'currently': 72}}, 'death': {'total': 1545, 'confirmed': 1279, 'probable': 266}}",78169,73399.0,4770.0,415664.0,20103.0
64,2021-01-02,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-02T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 68340, 'hospitalized': {'total': None, 'currently': 391, 'in_icu': {'total': None, 'currently': 73}, 'on_ventilator': {'total': None, 'currently': 72}}, 'death': {'total': 1526, 'confirmed': 1261, 'probable': 265}}",77932,73162.0,4770.0,415664.0,20103.0
65,2021-01-01,PR,"{'data_quality_grade': 'B', 'updated': '2021-01-01T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 66930, 'hospitalized': {'total': None, 'currently': 432, 'in_icu': {'total': None, 'currently': 77}, 'on_ventilator': {'total': None, 'currently': 70}}, 'death': {'total': 1521, 'confirmed': 1257, 'probable': 264}}",77054,72327.0,4727.0,415664.0,20103.0
66,2020-12-31,PR,"{'data_quality_grade': 'B', 'updated': '2020-12-31T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 66113, 'hospitalized': {'total': None, 'currently': 440, 'in_icu': {'total': None, 'currently': 80}, 'on_ventilator': {'total': None, 'currently': 70}}, 'death': {'total': 1503, 'confirmed': 1243, 'probable': 260}}",76291,71650.0,4641.0,415664.0,20103.0
67,2020-12-30,PR,"{'data_quality_grade': 'B', 'updated': '2020-12-30T05:00:00Z', 'tests': {'total_source': 'posNeg'}}","{'recovered': 65045, 'hospitalized': {'total': None, 'currently': 450, 'in_icu': {'total': None, 'currently': 82}, 'on_ventilator': {'total': None, 'currently': 70}}, 'death': {'total': 1484, 'confirmed': 1228, 'probable': 256}}",75888,71342.0,4546.0,415664.0,20103.0
